Airport_IATA,Airport_Name,Country_Code,Country_Name,Latitude,Longitude
JBD,Jiangmen Cz Bus Station,CN,China,22.5858,113.0858
JBK,Qitai Jiangbulake,CN,China,44.1658,89.5533
JDE,Jiande Qiandaohu,CN,China,29.3592,119.1794
JDZ,Jingdezhen,CN,China,29.3392,117.1764
JGD,Jiagedaqi,CN,China,50.3781,124.1156
JGS,Ji'an Jinggangshan,CN,China,26.8575,114.7372
JHG,Jinghong Xishuangbanna Gasa Int,CN,China,21.9731,100.7631
JIC,Jinchang Jinchuan,CN,China,38.5419,102.3486
JIL,Jilin Ertaizi,CN,China,44.0028,126.395
JIQ,Qianjiang Wulingshan Airport,CN,China,29.5147,108.8317
JIU,Jiujiang Lushan,CN,China,29.4786,115.8022
JIX,Jiaxing,CN,China,30.7858,120.7456
JJJ,Jiujiang Rail Station,CN,China,29.7069,116.0019
JJL,Jingmen Rail Station,CN,China,31.0533,112.2067
JJN,Jinjiang,CN,China,24.7956,118.5881
JLL,Jilin Rail Station,CN,China,43.8608,126.5722
JMJ,Lancang Jingmai,CN,China,22.4175,99.7842
JMU,Jiamusi,CN,China,46.8433,130.4653
JNG,Jining Da'an,CN,China,35.6469,116.7422
JNZ,Jinzhouwan,CN,China,41.1025,121.0619
JQJ,Qianjiang Rail Station,CN,China,29.4431,108.7906
JRJ,Ganzhou Ruijin,CN,China,25.9608,116.0781
JXA,Jixi Xingkaihu,CN,China,45.2925,131.1919
JXS,Jiaxing Rail Station,CN,China,30.6928,120.7958
JYI,Jiangyin Bus Station,CN,China,31.8783,120.2708
JYQ,Yingkou Bayuquan Rail Station,CN,China,40.1878,122.0947
KCA,Kuqa Quici,CN,China,41.7181,82.9867
KFI,Hefei Rail Station,CN,China,31.8869,117.3119
KGT,Kangding,CN,China,30.1447,101.7378
KHG,Kashi,CN,China,39.5425,76.02
KHL,Kunshan South,CN,China,31.3283,121.0119
KHN,Nanchang,CN,China,28.8639,115.9022
KJH,Huang Ping Kai Li,CN,China,26.9719,107.9875
KJI,Burqin Kanas,CN,China,48.2217,86.9961
KLJ,Xiangyang Rail Station,CN,China,32.0592,112.1506
KMG,Kunming,CN,China,25.1086,102.935
KNC,Ji'an,CN,China,27.1333,115.0
KTZ,Kwun Tong Off-Line Point,CN,China,22.3167,114.2167
KVN,Kunshan Rail Station,CN,China,31.355,120.9469
KVS,Kunshan Shanghai International Airport,CN,China,31.3919,121.0419
KWE,Guiyang,CN,China,26.5386,106.8008
KWL,Guilin,CN,China,25.2181,110.0392
KYY,Kelamayi Bus Station,CN,China,45.5906,84.8708
KZZ,Wuzhou Railway Station,CN,China,23.4886,111.2331
LXI,Linxi,CN,China,43.5,118.0
LYA,Luoyang,CN,China,34.7414,112.3894
LYI,Linyi,CN,China,35.0494,118.4119
LZD,Lanzhou Rail Station,CN,China,36.0342,103.8511
LZH,Liuzhou,CN,China,24.2078,109.3914
LZX,Lanzhou West Rail Station,CN,China,36.0672,103.7503
MDG,Mudanjiang Hailang,CN,China,44.5242,129.5689
MFM,Macau International,CN,China,22.1494,113.5917
MIG,Mian Yang,CN,China,31.4289,104.7408
MXZ,Meixian,CN,China,24.2642,116.0983
NAO,Nanchong Gaoping,CN,China,30.7939,106.1597
NAY,Beijing Nanyuan Apt,CN,China,39.7864,116.3864
NBS,Baishan Changbaishan Airport,CN,China,42.065,127.6025
NDG,Qiqihar,CN,China,47.2397,123.9181
NDH,Shunde Bus Station,CN,China,22.8194,113.2506
NFF,Nanhai Bus Station,CN,China,23.0378,113.1522
NGB,Ningbo,CN,China,29.8267,121.4619
NGQ,Shiquanhe Ngari Gunsa/Ali Kunsha,CN,China,32.0997,80.0533
NHG,Nanchang Rail Station,CN,China,28.6622,115.9197
NJB,Neijiang Bei Rail Stn,CN,China,29.6125,105.0814
NJJ,Nenjiang Melgen,CN,China,49.2364,125.3372
NKG,Nanjing,CN,China,31.7419,118.8619
NKJ,Nanjing Rail Station,CN,China,31.9711,118.7922
NLH,Ninglang Luguhu,CN,China,27.5403,100.7592
NLT,Xinyuan Nalati,CN,China,43.4322,83.3822
NNG,Nanning,CN,China,22.6083,108.1725
NNY,Nanyang Jiangying,CN,China,32.9811,112.6156
NSZ,Guangzhou Nansha Ferry Port,CN,China,22.7717,113.6117
NTG,Nantong,CN,China,32.0722,120.9803
NTK,Nantong East Bus Station,CN,China,32.0075,120.9219
OHE,Mohe Gulian,CN,China,52.9164,122.4222
OSQ,Siping Rail Station,CN,China,43.1669,124.3689
OTO,Otog Banner Wulan,CN,China,39.0317,107.9892
OTQ,Otog Front Banner Oljoq,CN,China,38.175,107.3953
PFA,Harbin Pingfang General,CN,China,45.5992,126.6583
PJI,Baoji Bus Station,CN,China,34.3611,107.1997
PKX,Beijing Daxing Intl.,CN,China,39.51,116.4111
QDM,Shek Mun Off-Line Point,CN,China,22.4,114.25
QSJ,Shijiazhuang Rail Station,CN,China,38.0108,114.4844
QSZ,Shache Yeerqiang,CN,China,38.2486,77.0667
RHT,Alxa Right Banner,CN,China,39.2131,101.6444
RIZ,Rizhao Shanzihe,CN,China,35.4,119.3167
RKZ,Xigaze/Rikaze Peace,CN,China,29.3519,89.31
RUG,Rugao,CN,China,32.2581,120.5017
SHA,Shanghai/Hongqiao,CN,China,31.1978,121.3364
SHE,Shenyang,CN,China,41.6397,123.4833
SHS,Jingzhou Shashi,CN,China,30.3019,112.4489
SIA,Xi An,CN,China,34.3761,109.1239
SJW,Shijiazhuang Zhengding International,CN,China,38.2806,114.6972
SQD,Shangrao Sanqingshan,CN,China,28.3797,117.9642
SQJ,Sanming Shaxian,CN,China,26.4261,117.8333
SXJ,Shanshan Airport,CN,China,42.8167,90.2333
SYG,Shaoyang Rail Station,CN,China,27.5742,111.5044
SYM,Simao Airport,CN,China,22.7947,100.9592
SYX,Sanya,CN,China,18.3028,109.4122
SZH,Shuozhou Zirun,CN,China,39.2725,112.6906
SZO,Suzhou City Terminal,CN,China,31.3842,120.5961
SZV,Suzhou,CN,China,31.2633,120.4011
SZX,Shenzhen,CN,China,22.6392,113.8106
TAO,Qingdao,CN,China,36.3622,120.0875
TCG,Tacheng,CN,China,46.6728,83.3411
TEN,Tongren Fenhuang,CN,China,27.8833,109.3083
TLQ,Turpan Jiaohe,CN,China,43.0303,89.0972
TMV,Tianmen South Rail Station,CN,China,30.4311,113.4503
TNA,Jinan Yaoqiang Intl,CN,China,36.8572,117.2161
TSN,Tianjin,CN,China,39.1244,117.3461
UCB,Ulanqab Airport,CN,China,41.13,113.1094
UIG,Huaihua Railway Station,CN,China,27.5617,109.9625
URC,Urumqi,CN,China,43.9072,87.4742
VBL,Anshanxi Rail Station,CN,China,41.1164,122.9094
VWA,Shenyangbei Rail Station,CN,China,41.8169,123.4281
VWB,Changchun Rail Station,CN,China,43.9094,125.3219
WEC,Wenchang Rail Station,CN,China,19.6075,110.7331
WEF,Weifang,CN,China,36.6469,119.1186
WHN,Wuhan Hannan,CN,China,30.2503,114.0592
WHU,Wuhu,CN,China,31.3667,118.3667
WHZ,Wuhan Rail Station,CN,China,30.6103,114.4186
XEN,Xingcheng,CN,China,40.7333,118.6167
XFT,Fo Tan Off-Line Point,CN,China,22.3833,114.1833
XHO,Dongguan City Bus Station,CN,China,23.05,114.0833
XIC,Xichang Qingshan,CN,China,27.9892,102.1844
XIN,Xingning,CN,China,24.15,115.75
XIY,Xi An Xianyang,CN,China,34.4478,108.7539
XJH,Hong Kong Ferry Port,CN,China,22.3072,114.1294
XJW,Xiaogan North Rail Station,CN,China,31.5897,114.2197
XKT,Kennedy Town Off-Line Point,CN,China,22.2819,114.1239
XMN,Xiamen,CN,China,24.5442,118.1278
XNN,Xining,CN,China,36.5286,102.0403
XNT,Xingtai Xingtai Dalian,CN,China,36.8833,114.4294
XNX,Yulin - Shanxi Shenmu Xisha,CN,China,38.9458,110.1408
XRQ,Hulunbuir Xinbarag Youqi Baogede,CN,China,48.5747,116.9386
XTA,Tianjin Econ/Tech Dev.Area Rr Stn,CN,China,39.1353,117.2044
XTF,Tianjin Port Free Trade Zone,CN,China,39.0389,117.7144
XTQ,Xiantao West Rail Station,CN,China,30.4278,113.14
XTX,Chengdu Port Free Trade Zone,CN,China,30.7547,103.9375
XUK,Xuzhou Dong Rail Station,CN,China,34.2664,117.2017
XYW,Xinyang East Rail Station,CN,China,32.1239,114.1756
XZG,Ningbo Free Trade Zone Ningbo,CN,China,29.9667,121.8333
XZH,Hangzhou Econ/Tech Dev.Area Hangzhou,CN,China,30.5167,120.6
XZM,Macau Ferry Terminal,CN,China,22.1967,113.5586
YBP,Yibin Wuliangye Airport,CN,China,28.8003,104.545
YDD,Yingkou Dong Rail Station,CN,China,40.6261,122.4247
YEH,Yueyahu Yinchuan,CN,China,38.5881,106.5386
YFT,Macau Taipa Ferry Terminal,CN,China,22.1642,113.5769
YGA,Chongqing Yongchuan Da'an,CN,China,29.3567,106.0103
YHJ,Nanchang Yaohu,CN,China,28.6983,116.4433
YIE,Aershan Yiershi,CN,China,47.31,119.9942
YIU,Yiwu Rail Station,CN,China,29.3806,120.0386
YKH,Yingkou,CN,China,40.5419,122.3575
YLN,Yilan,CN,China,46.3167,129.5667
YLX,Yulin - Guangxi Yulin,CN,China,22.4328,110.1197
YNJ,Yanji Chaoyangchuan,CN,China,42.8828,129.4514
YNT,Yantai,CN,China,37.6572,120.9872
YNZ,Yancheng,CN,China,33.4261,120.2031
YZY,Zhangye Ganzhou,CN,China,38.8075,100.6608
ZAS,Shunde Ferry Port,CN,China,22.85,113.25
ZAX,Panyu Ferry Port,CN,China,22.9333,113.3833
ZBD,Jiangmen Ferry Port,CN,China,22.6,113.1
ZBZ,Xinhui Ferry Port,CN,China,22.5333,113.0333
ZCA,Taishan Harbour,CN,China,22.25,112.7833
ZCP,Foshan Ferry Port,CN,China,23.05,113.1167
ZCU,She Kou,CN,China,22.4333,113.8833
ZEF,Nanhai Ferry Port,CN,China,23.0333,113.15
ZFL,Zhaosu Tianma,CN,China,43.0883,81.2244
ZGN,Zhuhai Zhongshan Ferry Port,CN,China,22.5733,113.4736
ZIU,Zhuhai Bus Station,CN,China,22.2789,113.5667
ZIY,Guangzhou Lianhuashan Ferry Port,CN,China,22.9692,113.4997
ZJK,Chek Lap Kok Off-Line Point,CN,China,22.3053,113.9217
ZKL,Zigong Fengming General,CN,China,29.3764,104.6256
ZMY,Huangpu,CN,China,23.0944,113.44
ZNG,Nanning Rail Station,CN,China,22.8294,108.3111
ZQZ,Zhangjiakou,CN,China,40.7392,114.9308
ZTI,Dongguan Humen Ferry Port,CN,China,22.8169,113.6106
ZTW,Tsuen Wan Rail Station,CN,China,22.3667,114.1
ZTX,Tsuen Wan Off-Line Point,CN,China,22.3694,114.1
ZUH,Zhuhai,CN,China,22.0067,113.3761
ZUI,Zhuhai Jiuzhou Ferry Port,CN,China,22.2361,113.5833
ZUJ,Zhenjiang Rail Station,CN,China,32.1989,119.4275
ZYK,Shenzhen Shekou Ferry Port,CN,China,22.4778,113.9136
ZYX,Shenzhen Yantian Ferry Port,CN,China,22.6,114.2667
ZZQ,Cheung Sha Wan Off-Line Point,CN,China,22.3333,114.1333
AAU,Asau,WS,Samoa,-13.4583,-172.6
FGI,Apia Fagali'i Apt,WS,Samoa,-13.8494,-171.7397
MXS,Maota Savail Is Maota,WS,Samoa,-13.7428,-172.2583
AAV,Surallah Allah Valley,PH,Philippines,6.3333,124.7667
BAG,Baguio Loakan,PH,Philippines,16.375,120.6197
BCD,Bacolod Silay International,PH,Philippines,10.7767,123.0192
BNQ,Baganga,PH,Philippines,7.5833,126.5667
BPA,Borongan,PH,Philippines,11.6758,125.4783
BPH,Bislig,PH,Philippines,8.2,126.3333
BQA,Baler Dr Juan C Angara,PH,Philippines,15.7297,121.5003
BSI,Polilio Balesin Island,PH,Philippines,14.4189,122.0394
BSO,Basco,PH,Philippines,20.4514,121.98
BXU,Butuan Bancasi,PH,Philippines,8.9506,125.4814
CBO,Cotabato Awang,PH,Philippines,7.1653,124.2097
CDY,Mapun Cagayan De Sulu,PH,Philippines,7.0167,118.5
CEB,Cebu,PH,Philippines,10.3075,123.9794
CRK,Angeles/Mabalacat Clark International,PH,Philippines,15.1861,120.5603
CRM,Catarman National,PH,Philippines,12.5025,124.6358
CUJ,Culion,PH,Philippines,11.8833,120.0167
CYP,Calbayog,PH,Philippines,12.0728,124.545
CYU,Cuyo,PH,Philippines,10.8586,121.0697
CYZ,Cauayan,PH,Philippines,16.9289,121.7553
DPL,Dipolog,PH,Philippines,8.6042,123.3425
DRP,Daraga Bicol International,PH,Philippines,13.1117,123.6811
DSG,Dilasag,PH,Philippines,16.4461,122.2069
DTE,Daet Bagabas,PH,Philippines,14.1333,122.9833
DVO,Davao,PH,Philippines,7.1253,125.6456
ENI,El Nido,PH,Philippines,11.2025,119.4164
EUQ,Antique Evelio Javier,PH,Philippines,10.7678,121.9325
JOL,Jolo,PH,Philippines,6.0536,121.0111
KLO,Kalibo,PH,Philippines,11.6844,122.3811
LAO,Laoag,PH,Philippines,18.1781,120.5314
LWA,Lwbak,PH,Philippines,6.6333,124.06
MBO,Mamburao,PH,Philippines,13.2075,120.6058
MBT,Masbate,PH,Philippines,12.3689,123.6294
MLP,Malabang Airport,PH,Philippines,7.6333,124.0667
MRQ,Marinduque,PH,Philippines,13.3619,121.8253
MXI,Mati,PH,Philippines,6.95,126.2167
NCP,Luzon Island Cubi Point Nas,PH,Philippines,16.0,121.0
NSP,Sangley Point,PH,Philippines,14.5,120.9
OMC,Ormoc,PH,Philippines,11.0525,124.5653
OZC,Ozamiz Labo,PH,Philippines,8.1786,123.8417
PAG,Pagadian,PH,Philippines,7.83,123.4611
RXS,Roxas,PH,Philippines,11.6011,122.7506
RZP,Taytay Sandoval Clr Airport,PH,Philippines,10.8269,119.5014
SFE,San Fernando,PH,Philippines,16.5956,120.3033
SFS,Subic Bay,PH,Philippines,14.7944,120.2714
SGL,Manila Sangley Nas,PH,Philippines,14.5833,121.0
SJI,San Jose Mcguire Field,PH,Philippines,12.3614,121.0467
SSV,Siasi,PH,Philippines,5.55,120.8167
SUG,Surigao Airport,PH,Philippines,9.7608,125.4811
SWL,San Vicente Airport,PH,Philippines,10.5247,119.2733
TAC,Tacloban D Ronualdez,PH,Philippines,11.2275,125.0278
TAG,Panglao Bohol International,PH,Philippines,9.6603,123.8542
TBH,Tablas,PH,Philippines,12.3114,122.08
TDG,Tandag,PH,Philippines,9.0722,126.1714
USU,Busuanga Francisco B Reyes,PH,Philippines,12.1214,120.1
VRC,Virac,PH,Philippines,13.5772,124.2056
XMA,Maramag,PH,Philippines,7.7667,125.0
XSO,Siocon,PH,Philippines,7.7,122.1333
ZAM,Zamboanga,PH,Philippines,6.9225,122.0597
AAY,Al Ghaydah Airport,YE,Yemen,16.1936,52.1731
ADE,Aden International,YE,Yemen,12.8294,45.0289
AJO,Aljouf,YE,Yemen,15.7167,44.25
AXK,Ataq,YE,Yemen,14.5522,46.8256
BHN,Beihan,YE,Yemen,14.7833,45.7333
BUK,Al Buq,YE,Yemen,15.8333,43.7667
BYD,Al Bayda,YE,Yemen,14.1333,46.55
DAH,Dathina,YE,Yemen,13.8667,46.1333
DMR,Dhamar,YE,Yemen,14.5333,44.4333
EAB,Abbs,YE,Yemen,15.3,43.9667
HOD,Hodeidah International,YE,Yemen,14.7531,42.9764
KAM,Kamaran Island,YE,Yemen,15.3667,42.5833
MFY,Mayfa'ah Airport,YE,Yemen,14.3,47.6
MKX,Mukalla,YE,Yemen,14.5333,49.1333
MYN,Marib,YE,Yemen,15.4833,45.3333
QER,Shihr Off-Line Point,YE,Yemen,14.75,49.2167
RIY,Mukalla Riyan,YE,Yemen,14.6628,49.375
RXA,Rawdah,YE,Yemen,14.45,47.2833
SAH,Sanaa,YE,Yemen,15.4764,44.2197
SCT,Socotra Hadibo,YE,Yemen,12.6306,53.9058
SYE,Sa Dah Airport,YE,Yemen,16.9667,43.7333
TAI,Taizz International,YE,Yemen,13.6858,44.1392
UKR,Mukeiras Airport,YE,Yemen,13.9333,45.6833
WDA,Wadi Ain,YE,Yemen,14.8667,45.55
AAZ,Quetzaltenango,GT,Guatemala,14.8639,-91.5203
CBV,Coban,GT,Guatemala,15.4689,-90.4069
CMM,Carmelita,GT,Guatemala,17.5,-90.1667
CTF,Coatepeque,GT,Guatemala,14.6944,-91.8825
DON,Dos Lagunas,GT,Guatemala,17.6333,-89.6667
EMR,El Mirador Heliport,GT,Guatemala,17.7522,-89.925
ENJ,El Naranjo,GT,Guatemala,14.1,-90.8333
FRS,Flores,GT,Guatemala,16.9156,-89.8697
GSJ,Puerto San Jose,GT,Guatemala,13.9361,-90.8358
GUA,Guatemala City,GT,Guatemala,14.5844,-90.5272
HUG,Huehuetenango,GT,Guatemala,15.3333,-91.4667
PBR,Puerto Barrios,GT,Guatemala,15.7319,-88.5
PCG,Paso Caballos,GT,Guatemala,17.2667,-90.2583
PKJ,Playa Grande,GT,Guatemala,15.6425,-90.7619
RER,Retalhuleu,GT,Guatemala,14.5219,-91.6967
RUV,Rubelsanto,GT,Guatemala,15.8333,-90.3333
ABB,Asaba International,NG,Nigeria,6.2031,6.6672
ABV,Abuja,NG,Nigeria,9.0067,7.2631
AKR,Akure,NG,Nigeria,7.2486,5.3019
BNI,Benin City,NG,Nigeria,6.3169,5.5994
CBQ,Calabar Margaret Ekpo Intl,NG,Nigeria,4.9761,8.3472
DKA,Katsina,NG,Nigeria,13.0053,7.6586
ENU,Enugu Akanu Ibiam Intl,NG,Nigeria,6.4742,7.5619
GMO,Gombe Lawanti,NG,Nigeria,10.2981,10.8989
JOS,Jos Yakubu Gowon,NG,Nigeria,9.6397,8.87
KAD,Kaduna,NG,Nigeria,10.6961,7.32
KAN,Mallam Aminu Kano Intl,NG,Nigeria,12.0475,8.5247
MDI,Makurdi,NG,Nigeria,7.7167,8.6
MIU,Maiduguri International,NG,Nigeria,11.8553,13.0808
MXJ,Minna,NG,Nigeria,9.6167,6.5333
PHG,Port Harcourt City City,NG,Nigeria,4.8453,7.0211
QCT,Bacita Off-Line Point,NG,Nigeria,9.0833,5.0
QIK,Ikoyi Off-Line Point,NG,Nigeria,6.45,3.4333
QJK,Ajaokuta Off-Line Point,NG,Nigeria,7.4333,6.7167
QNI,Onitsha Off-Line Pt,NG,Nigeria,6.15,6.7833
QNK,Nsukka Off-Line Pt,NG,Nigeria,6.8667,7.4
QNN,Marina Off-Line Pt,NG,Nigeria,6.45,3.4
QOW,Owerri Sam Mbakwe Intl,NG,Nigeria,5.4269,7.2061
QRW,Warri Osubi,NG,Nigeria,5.5989,5.8203
QSL,Suru-Lere Off-Line Pt,NG,Nigeria,6.5167,3.3667
QUO,Uyo Akwa Ibom Intl,NG,Nigeria,4.8739,8.0914
QUS,Gusau Off-Line Pt,NG,Nigeria,12.2,6.6667
SKO,Sokoto Sadiq Abubakar Iii Int,NG,Nigeria,12.9164,5.2072
YOL,Yola,NG,Nigeria,9.2575,12.4306
ZAR,Zaria,NG,Nigeria,11.1333,7.6833
ABC,Albacete Airport,ES,Spain,38.9486,-1.8636
ACE,?????????,ES,Spain,28.9456,-13.6053
AEI,Algeciras Rail Station,ES,Spain,36.1267,-5.4492
AGP,??????,ES,Spain,36.675,-4.4992
ALC,Alicante,ES,Spain,38.2822,-0.5581
AMR,Almeria Rail Station,ES,Spain,36.8347,-2.4564
AVJ,Avila Bus Station,ES,Spain,40.6581,-4.6897
AVS,Avila Rail Station,ES,Spain,40.6569,-4.6833
AXI,Algeciras Bus Station,ES,Spain,36.1264,-5.4489
BBF,Estacion De Benidorm Bus Station,ES,Spain,38.5492,-0.125
BCN,Barcelona (ES),ES,Spain,41.2969,2.0783
BFB,Bilbao Bus Station,ES,Spain,43.2606,-2.9494
BIO,Bilbao,ES,Spain,43.3011,-2.9106
BJZ,Badajoz,ES,Spain,38.8914,-6.8214
BQZ,Badajoz Rail Station,ES,Spain,38.8906,-6.9814
CBA,Cordoba Bus Station,ES,Spain,37.8894,-4.7903
CDT,Castellon De La Plana Castellon,ES,Spain,40.2142,0.0733
CDZ,Cadiz Rail Station,ES,Spain,36.5294,-6.2886
CEJ,Cuenca Rail Station,ES,Spain,40.0675,-2.1367
CJI,Ciudad Real,ES,Spain,38.9833,-3.9167
CPJ,Castellon De La Plana Rail Station,ES,Spain,39.9883,-0.0522
CQM,Ciudad Real Central,ES,Spain,38.8572,-3.9714
EAS,San Sebastian,ES,Spain,43.3564,-1.7906
EEL,Tudela Rail Station,ES,Spain,42.0594,-1.5975
EEM,Albacete Rail Station,ES,Spain,38.9994,-1.8483
EEP,Pamplona Rail Station,ES,Spain,42.8253,-1.6617
EER,Reus Rail Station,ES,Spain,41.1606,1.1003
EEU,Leon Rail Station,ES,Spain,42.5961,-5.5828
EMU,Murcia Bus Station,ES,Spain,37.9856,-1.1397
EVI,Sevilla Bus Station,ES,Spain,37.3806,-5.9872
EVO,Estepona Bus Station,ES,Spain,36.4303,-5.1275
EXA,Merida Bus Station,ES,Spain,38.9147,-6.3578
EXC,Caceres Bus Station,ES,Spain,39.4592,-6.3822
FDD,San Sebastian Bus Station,ES,Spain,43.3178,-1.9772
FES,San Fernando Rail Station San Fernando,ES,Spain,36.4667,-6.2
FGR,Fuengirola Rail Station,ES,Spain,36.5333,-4.6333
FUE,?????????????,ES,Spain,28.4528,-13.8639
GBX,Granada Bus Station,ES,Spain,37.1992,-3.6139
GDU,Guadalajara Rail Station,ES,Spain,40.6439,-3.1822
GEN,Puente Genil Rail Station Puente Genil,ES,Spain,37.3833,-4.7833
GGA,La Graciosa Ferry Port,ES,Spain,29.2292,-13.5014
GIA,Girona Rail Station,ES,Spain,41.9792,2.8169
GJB,Guadalajara Bus Station,ES,Spain,40.6361,-3.1731
GMZ,San Sebastian/Gomera La Gomera,ES,Spain,28.0297,-17.2147
GRO,Girona Costa Brava Apt,ES,Spain,41.9008,2.7606
GRX,Granada,ES,Spain,37.1886,-3.7772
HEV,Huelva Rail Station,ES,Spain,37.2531,-6.9511
LWG,Logrono Bus Station,ES,Spain,42.4597,-2.4442
MAD,??????,ES,Spain,40.4936,-3.5667
MAH,Menorca,ES,Spain,39.8625,4.2186
MJV,Murcia San Javier,ES,Spain,37.775,-0.8125
MLN,Melilla Airport,ES,Spain,35.2797,-2.9564
OLT,Toledo Bus Station,ES,Spain,39.8656,-4.0203
OVD,Asturias,ES,Spain,43.5636,-6.0347
OZP,Moron Air Base,ES,Spain,37.175,-5.6158
PTE,Pontevedra Rail Station,ES,Spain,42.4217,-8.6333
REU,Reus,ES,Spain,41.1475,1.1672
RGS,Burgos,ES,Spain,42.3575,-3.6208
SAJ,Salamanca Bus Station,ES,Spain,40.9703,-5.6753
SCQ,Santiago De Compostela,ES,Spain,42.8964,-8.4153
SDR,Santander,ES,Spain,43.4269,-3.82
SEJ,Salamanca Rail Station,ES,Spain,40.9717,-5.6483
SLM,Salamanca,ES,Spain,40.9522,-5.5019
SPC,Santa Cruz de la Palma,ES,Spain,28.6264,-17.7556
SPO,San Pablo Rail Station,ES,Spain,36.4667,-5.4
SVQ,Sevilla,ES,Spain,37.4181,-5.8931
TEV,Teruel,ES,Spain,40.4078,-1.2181
TOJ,Madrid Torrejon,ES,Spain,40.4967,-3.4458
UPC,Puerto De La Cruz Off-Line Point,ES,Spain,28.3833,-16.55
UTL,Torremolinos Rail Station,ES,Spain,36.6167,-4.5
VDE,Valverde El Hierro,ES,Spain,27.8147,-17.8869
VGO,Vigo,ES,Spain,42.2317,-8.6267
VIT,Vitoria,ES,Spain,42.8828,-2.7244
VLC,Valencia,ES,Spain,39.4894,-0.4817
VLL,Valladolid,ES,Spain,41.7061,-4.8519
XRY,Jerez,ES,Spain,36.7447,-6.06
ZAZ,Zaragoza Airport,ES,Spain,41.6661,-1.0417
ZRC,San Pedro De Alcantara Bus Stn,ES,Spain,36.4667,-5.0
ABD,Abadan Airport,IR,Iran Islamic Republic Of,30.3711,48.2283
ABD,Abadan Airport,IR,Iran Islamic Republic Of,30.3711,48.2283
ACP,Maragheh Sahand,IR,Iran Islamic Republic Of,37.3481,46.1331
ACP,Maragheh Sahand,IR,Iran Islamic Republic Of,37.3481,46.1331
ACZ,Zabol,IR,Iran Islamic Republic Of,31.0983,61.5439
ACZ,Zabol,IR,Iran Islamic Republic Of,31.0983,61.5439
ADU,Ardabil,IR,Iran Islamic Republic Of,38.3256,48.4242
ADU,Ardabil,IR,Iran Islamic Republic Of,38.3256,48.4242
AEU,Abu Musa Island,IR,Iran Islamic Republic Of,25.8756,55.0325
AEU,Abu Musa Island,IR,Iran Islamic Republic Of,25.8756,55.0325
AFZ,Sabzevar,IR,Iran Islamic Republic Of,36.1686,57.5964
AFZ,Sabzevar,IR,Iran Islamic Republic Of,36.1686,57.5964
AKW,Aghajari,IR,Iran Islamic Republic Of,30.75,49.6833
AKW,Aghajari,IR,Iran Islamic Republic Of,30.75,49.6833
AWZ,Ahwaz,IR,Iran Islamic Republic Of,31.3375,48.7603
AWZ,Ahwaz,IR,Iran Islamic Republic Of,31.3375,48.7603
AZD,Yazd Shahid Sadooghi,IR,Iran Islamic Republic Of,31.9011,54.2819
AZD,Yazd Shahid Sadooghi,IR,Iran Islamic Republic Of,31.9011,54.2819
BDH,Bandar Lengeh,IR,Iran Islamic Republic Of,26.5314,54.8275
BDH,Bandar Lengeh,IR,Iran Islamic Republic Of,26.5314,54.8275
BJB,Bojnurd,IR,Iran Islamic Republic Of,37.4908,57.3092
BJB,Bojnurd,IR,Iran Islamic Republic Of,37.4908,57.3092
BND,Bandar Abbas International,IR,Iran Islamic Republic Of,27.2186,56.3778
BND,Bandar Abbas International,IR,Iran Islamic Republic Of,27.2186,56.3778
BSM,Bishen Kola,IR,Iran Islamic Republic Of,36.65,52.35
BSM,Bishen Kola,IR,Iran Islamic Republic Of,36.65,52.35
BUZ,Bushehr,IR,Iran Islamic Republic Of,28.9494,50.8303
BUZ,Bushehr,IR,Iran Islamic Republic Of,28.9494,50.8303
BXR,Bam,IR,Iran Islamic Republic Of,29.0842,58.4497
BXR,Bam,IR,Iran Islamic Republic Of,29.0842,58.4497
CKT,Sarakhs,IR,Iran Islamic Republic Of,36.4881,61.07
CKT,Sarakhs,IR,Iran Islamic Republic Of,36.4881,61.07
CQD,Shahre Kord,IR,Iran Islamic Republic Of,32.2983,50.8406
CQD,Shahre Kord,IR,Iran Islamic Republic Of,32.2983,50.8406
FAZ,Fasa,IR,Iran Islamic Republic Of,28.8919,53.7233
FAZ,Fasa,IR,Iran Islamic Republic Of,28.8919,53.7233
GBT,Gorgan,IR,Iran Islamic Republic Of,36.9114,54.3981
GBT,Gorgan,IR,Iran Islamic Republic Of,36.9114,54.3981
GCH,Gachsaran,IR,Iran Islamic Republic Of,30.3361,50.83
GCH,Gachsaran,IR,Iran Islamic Republic Of,30.3361,50.83
GSM,Gheshm Island Dayrestan,IR,Iran Islamic Republic Of,26.7519,55.8972
GSM,Gheshm Island Dayrestan,IR,Iran Islamic Republic Of,26.7519,55.8972
HDM,Hamadan,IR,Iran Islamic Republic Of,34.8675,48.5564
HDM,Hamadan,IR,Iran Islamic Republic Of,34.8675,48.5564
HDR,Havadarya,IR,Iran Islamic Republic Of,27.05,56.1667
HDR,Havadarya,IR,Iran Islamic Republic Of,27.05,56.1667
JAR,Jahrom,IR,Iran Islamic Republic Of,28.5867,53.5789
JAR,Jahrom,IR,Iran Islamic Republic Of,28.5867,53.5789
JSK,Jask,IR,Iran Islamic Republic Of,25.6536,57.7992
JSK,Jask,IR,Iran Islamic Republic Of,25.6536,57.7992
JWN,Zanjan,IR,Iran Islamic Republic Of,36.7742,48.3583
